日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/05/02,"9,476.73","27,643.94",2024-05-02,9476.73,27643.94,0,0
113/05/03,"9,505.32","27,727.32",2024-05-03,9505.32,27727.32,0,0
113/05/06,"9,636.79","28,110.85",2024-05-06,9636.79,28110.85,0,0
113/05/07,"9,692.03","28,271.96",2024-05-07,9692.03,28271.96,0,0
113/05/08,"9,688.67","28,262.18",2024-05-08,9688.67,28262.18,0,0
113/05/09,"9,611.32","28,036.53",2024-05-09,9611.32,28036.53,0,0
113/05/10,"9,678.11","28,231.38",2024-05-10,9678.11,28231.38,0,0
113/05/13,"9,698.37","28,290.47",2024-05-13,9698.37,28290.47,0,0
113/05/14,"9,744.01","28,423.59",2024-05-14,9744.01,28423.59,0,0
113/05/15,"9,726.76","28,373.28",2024-05-15,9726.76,28373.28,0,0
113/05/16,"9,800.96","28,589.73",2024-05-16,9800.96,28589.73,0,0
113/05/17,"9,806.63","28,606.26",2024-05-17,9806.63,28606.26,0,0
113/05/20,"9,857.08","28,753.43",2024-05-20,9857.08,28753.43,0,0
