日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/02/03,"19,239.44","42,830.22",2025-02-03,19239.44,42830.22,0,0
114/02/04,"19,454.02","43,307.93",2025-02-04,19454.02,43307.93,0,0
114/02/05,"19,757.69","43,983.94",2025-02-05,19757.69,43983.94,0,0
114/02/06,"19,862.87","44,218.08",2025-02-06,19862.87,44218.08,0,0
114/02/07,"20,013.86","44,554.21",2025-02-07,20013.86,44554.21,0,0
114/02/10,"19,750.73","43,968.45",2025-02-10,19750.73,43968.45,0,0
114/02/11,"19,877.89","44,251.52",2025-02-11,19877.89,44251.52,0,0
114/02/12,"19,763.46","43,996.78",2025-02-12,19763.46,43996.78,0,0
114/02/13,"19,764.26","43,998.55",2025-02-13,19764.26,43998.55,0,0
114/02/14,"19,420.20","43,232.63",2025-02-14,19420.2,43232.63,0,0
114/02/17,"19,787.51","44,050.32",2025-02-17,19787.51,44050.32,0,0
114/02/18,"19,947.07","44,405.54",2025-02-18,19947.07,44405.54,0,0
