日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/02/01,"13,326.35","26,053.83",2023-02-01,13326.35,26053.83,0,0
112/02/02,"13,497.03","26,387.53",2023-02-02,13497.03,26387.53,0,0
112/02/03,"13,516.94","26,426.45",2023-02-03,13516.94,26426.45,0,0
112/02/06,"13,469.86","26,334.41",2023-02-06,13469.86,26334.41,0,0
112/02/07,"13,531.97","26,455.84",2023-02-07,13531.97,26455.84,0,0
112/02/08,"13,653.45","26,693.33",2023-02-08,13653.45,26693.33,0,0
112/02/09,"13,623.42","26,634.62",2023-02-09,13623.42,26634.62,0,0
112/02/10,"13,477.12","26,348.61",2023-02-10,13477.12,26348.61,0,0
112/02/13,"13,459.93","26,315.00",2023-02-13,13459.93,26315.0,0,0
112/02/14,"13,544.55","26,480.43",2023-02-14,13544.55,26480.43,0,0
