日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/05/02,"19,565.06","39,562.70",2024-05-02,19565.06,39562.7,0,0
113/05/03,"19,538.81","39,509.62",2024-05-03,19538.81,39509.62,0,0
113/05/06,"19,590.04","39,613.20",2024-05-06,19590.04,39613.2,0,0
113/05/07,"19,629.29","39,692.57",2024-05-07,19629.29,39692.57,0,0
113/05/08,"19,709.20","39,854.15",2024-05-08,19709.2,39854.15,0,0
113/05/09,"19,530.63","39,493.07",2024-05-09,19530.63,39493.07,0,0
113/05/10,"19,605.19","39,643.84",2024-05-10,19605.19,39643.84,0,0
113/05/13,"19,628.42","39,690.82",2024-05-13,19628.42,39690.82,0,0
113/05/14,"19,731.50","39,899.25",2024-05-14,19731.5,39899.25,0,0
113/05/15,"19,722.03","39,880.11",2024-05-15,19722.03,39880.11,0,0
113/05/16,"19,961.40","40,364.14",2024-05-16,19961.4,40364.14,0,0
113/05/17,"19,942.66","40,326.25",2024-05-17,19942.66,40326.25,0,0
113/05/20,"19,937.73","40,316.28",2024-05-20,19937.73,40316.28,0,0
113/05/21,"19,865.19","40,169.59",2024-05-21,19865.19,40169.59,0,0
